Unnamed: 0,CPU cores,CPU freq,CPU model,RAM,ROM,SIM cards,battery,brand,charging port,comments,front camera,model,month,price,rear camera,rear camera specs,resolution,screen material,screen size,weight,year
41241133290,八核,1.7-2.2,麒麟710,4.0,64.0,2个,3400.0,HUAWEI,Micro USB,5300.0,2400万像素,荣耀10青春,11月,1099.0,2.0,1300万+200万像素,,IPS,6.21,162,2018年
28331386964,,,麒麟970,6.0,64.0,2个,,HUAWEI,Type-C,3700.0,2400万像素,Emily-AL00B,3月,2658.0,2.0,1200万像素,,TFT,5.8,165,2018年
34666722113,八核,,麒麟710,6.0,128.0,2个,3340.0,HUAWEI,Micro USB,600.0,2400万+200万像素,INE-AL00,8月,1528.0,2.0,1600万+1200万像素,2527200.0,TFT,6.3,169,2018年
49496422034,,,骁龙855,,,2个,3300.0,XIAOMI,Type-C,100.0,,小米9,2月,2988.0,3.0,,,AMOLED,6.39,7,2019年
44028333101,四核,,,,,2个,3020.0,HUAWEI,Micro USB,4900.0,500万像素,荣耀畅玩7,5月,455.0,1.0,1300万像素,,,,142,2018年
7340016,八核,1.8,骁龙636,6.0,64.0,2个,3500.0,smartisan,Type-C,110000.0,1600万像素,坚果pro2特别版,5月,1099.0,2.0,1200+500万像素,2332800.0,TFT,5.99,156,2018年
41705028951,,,骁龙712,,,2个,3070.0,XIAOMI,Type-C,1200.0,,小米9SE,2月,1768.0,3.0,,697416.0,AMOLED,5.97,155,2019年
51510590750,,,骁龙710,,,,4030.0,XIAOMI,Type-C,0.0,,小米CC,7月,1799.0,3.0,,,AMOLED,6.39,179,2019年
39213484956,,,,,,2个,4000.0,,Mini USB,1700.0,,华为畅享9,12月,828.0,2.0,,1094400.0,,6.26,168,2018年
26622663085,,,骁龙845,,,2个,3640.0,MEIZU,Type-C,4500.0,,以官网为准,8月,2488.0,2.0,,659074.0,,6.5,182,2018年
6211529,单核,0.26,,,,1个,1000.0,K-Touch,Micro USB,9700.0,,T91C,,238.0,1.0,8万像素,76800.0,TFT,2.4,84,2018年
100003534967,八核,,710,4.0,64.0,2个,3210.0,MEIZU,Type-C,8100.0,2000万像素,魅族X8,9月,1298.0,2.0,1200+500万像素,2397600.0,LCD,6.2,160,2018年
39012638668,,,麒麟710F,,,2个,4000.0,,Micro USB,5000.0,,华为畅享9 Plus,10月,1799.1,2.0,,697416.0,TFT,6.5,173,2018年
34669670292,,,麒麟980,,,2个,4200.0,HUAWEI,Type-C,5100.0,,Mate20 Pro,10月,5099.0,3.0,,4492800.0,OLED,6.39,189,2018年
11269294952,,,,,128.0,1个,,,Lightning（iPhone）,6600.0,500万像素,,9月,2848.0,1.0,1200万像素,,,5.5,,2015年
16592064595,,,,,64.0,1个,,,,3800.0,700万像素,iPhone 8 plus ,9月,4588.0,2.0,双1200万像素,,,5.5,202,2017年
42342417102,,,,,,2个,3400.0,HUAWEI,Micro USB,200.0,,荣耀10青春版,11月,1488.0,2.0,,596120.0,,6.21,162,2018年
45104789991,,,,8.0,128.0,2个,3650.0,HUAWEI,,600.0,,p30,,4288.0,,,697416.0,,6.1,,2019年
34692423434,,,麒麟980,,,2个,4200.0,HUAWEI,Type-C,3700.0,,Mate 20 Pro,10月,5099.0,3.0,,596120.0,OLED,6.39,189,2018年
46392753205,,,骁龙855,,,2个,4000.0,vivo,Type-C,200.0,,iQOO,3月,3998.0,3.0,,2527200.0,,6.41,196,2019年
29828535400,,,,,,2个,3340.0,,Micro USB,800.0,,畅玩6X,10月,908.0,2.0,,683870.0,IPS,5.5,162,2016年
46385759142,,,骁龙855,,,2个,3600.0,MEIZU,Type-C,900.0,,魅族16S,4月,2999.0,2.0,,790127.0,,6.2,165,2019年
51625466851,,,骁龙665,,,2个,4030.0,,Type-C,0.0,,小米CC9SE,7月,1299.0,3.0,,748370.0,AMOLED,6.088,173,2019年
100000174499,八核,1.5,mt6750,4.0,64.0,2个,2500.0,Coolpad,,12000.0,500万像素,酷玩7C,8月,599.0,1.0,800万像素,1036800.0,TFT,5.5,171,2018年
51513832384,,,骁龙710,,,2个,4030.0,XIAOMI,Type-C,0.0,,小米CC,7月,1999.0,3.0,,697416.0,AMOLED,6.39,179,2019年
42405650358,,,骁龙855,,,2个,4100.0,SAMSUNG,Type-C,600.0,,SM-G9750,,6999.6,3.0,,4377600.0,,6.4,175,2019年
100000375793,,,,,64.0,1个,,Apple,Lightning（iPhone）,39000.0,700万像素,iPhone XS,9月,10498.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
100000469444,,,,,64.0,1个,,Apple,Lightning（iPhone）,39000.0,700万像素,iPhone XS,9月,9098.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
45264307545,,,,,,,4000.0,,,400.0,,畅享9 Plus,10月,1799.0,,1300+200万像素,,,,173,2018年
42428419538,,,骁龙845,,,2个,,XIAOMI,Type-C,1200.0,,小米8,9月,2498.0,2.0,,,AMOLED,6.21,175,2018年
18167462084,八核,,,6.0,128.0,2个,4000.0,HUAWEI,Type-C,3700.0,800万像素,Mate 10,10月,2999.0,2.0,1200万像素,,TFT,5.9,186,2017年
28253680700,,,,6.0,64.0,2个,3400.0,HUAWEI,Type-C,2800.0,,P20,3月,2788.0,,,,,5.8,165,2018年
30734869407,,,,,,2个,3750.0,HUAWEI,Type-C,800.0,,P10plus,3月,1868.0,2.0,,683865.0,TFT,5.5,165,2017年
33275981407,,,,,,2个,,,Type-C,2400.0,,小米8青春版,,1088.0,2.0,,683880.0,,6.26,,2018年
100000309456,,,,,64.0,1个,,Apple,Lightning（iPhone）,30000.0,700万像素,iPhone XS,9月,10498.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
100000481323,,,,,64.0,1个,,Apple,Lightning（iPhone）,30000.0,700万像素,iPhone XS,9月,9098.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
100000458763,,,,,64.0,1个,,Apple,Lightning（iPhone）,30000.0,700万像素,iPhone XS,9月,7568.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
40980931265,,,,,,2个,3340.0,,Micro USB,300.0,,荣耀畅玩7X,10月,948.0,2.0,,659074.0,IPS,5.9,165,2017年
100000469432,,,,,256.0,1个,,Apple,Lightning（iPhone）,29000.0,700万像素,iPhone XS,9月,10498.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
45445731374,八核,,麒麟970,,,2个,3400.0,HUAWEI,Type-C,3500.0,2400万像素,EML-AL00,4月,3119.0,2.0,2000万+1200万像素,,TFT,5.8,165,2018年
5397437,单核,0.26,,,,2个,1000.0,K-Touch,Micro USB,15000.0,,T91,,169.0,1.0,8万像素,76800.0,TFT,2.4,109,2018年
50924264594,,,麒麟980,,,2个,4200.0,,Type-C,1000.0,,HUAWEI P30 Pro,4月,5988.0,4.0,,697416.0,OLED,6.47,192,2019年
51649559850,,,骁龙665,,,2个,4030.0,,Type-C,0.0,,,7月,1499.0,3.0,,748370.0,,6.088,,2019年
44042883803,,,麒麟710,,,2个,3400.0,HUAWEI,Micro USB,700.0,,华为畅享 9S,3月,1699.0,3.0,,697416.0,TFT LCD（IPS）,6.21,160,2019年
34556234175,,,,,,2个,1850.0,OPPO,Type-C,21000.0,,R17 Pro,11月,2699.0,2.0,,697416.0,AMOLED,6.4,183,2018年
100003896668,,,,,256.0,2个,,Apple,Lightning（iPhone）,24000.0,700万像素,iPhone XS Max,9月,9365.0,2.0,双1200万像素,3338496.0,OLED,6.5,208,2018年
100000435842,,,,,256.0,1个,,Apple,Lightning（iPhone）,23000.0,700万像素,iPhone XS,9月,8768.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
100000481329,,,,,256.0,1个,,Apple,Lightning（iPhone）,23000.0,700万像素,iPhone XS,9月,10498.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
100000309294,,,,,256.0,1个,,Apple,Lightning（iPhone）,23000.0,700万像素,iPhone XS,9月,11898.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
29175809331,八核,2.8GHz,骁龙845,8.0,256.0,2个,4000.0,vivo,Type-C,15000.0,800万像素,NEX 旗舰版,6月,4998.0,2.0,2x1200万像素+500万像素（2400万感光单元）,,Super AMOLED,,199,2018年
100000375209,,,,,64.0,1个,,Apple,Lightning（iPhone）,22000.0,700万像素,iPhone XS,9月,10498.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
100000435820,,,,,64.0,1个,,Apple,Lightning（iPhone）,22000.0,700万像素,iPhone XS,9月,7568.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
100000481301,,,,,64.0,1个,,Apple,Lightning（iPhone）,22000.0,700万像素,iPhone XS,9月,9098.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
28299389670,八核,,,4.0,64.0,2个,3260.0,vivo,Micro USB,14000.0,1600万像素,Y85A,3月,1998.0,2.0,1300+200万像素,2462400.0,,6.26,150,2018年
41852208874,,,骁龙712,,,2个,3070.0,XIAOMI,Type-C,2300.0,,小米9se,2月,1958.0,3.0,,697416.0,,5.97,155,2019年
27628294582,,,骁龙660,,,2个,3010.0,XIAOMI,Type-C,5900.0,,小米6X,4月,899.0,2.0,,2332800.0,,5.99,168,2018年
25540408288,,,,,,1个,,Apple,Lightning（iPhone）,1600.0,,iPhone X,11月,6120.0,2.0,,652742.0,,,174,2017年
16418412316,,,,,64.0,1个,,Apple,Lightning（iPhone）,19000.0,700万像素,iPhone 8,9月,3639.0,1.0,1200万像素,1000500.0,IPS,4.7,148,2017年
100000458761,,,,,256.0,1个,,Apple,Lightning（iPhone）,18000.0,700万像素,iPhone XS,9月,8768.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
100000481327,,,,,256.0,1个,,Apple,Lightning（iPhone）,18000.0,700万像素,iPhone XS,9月,10498.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
100000309268,,,,,256.0,1个,,Apple,Lightning（iPhone）,18000.0,700万像素,iPhone XS,9月,11898.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
34596857483,,,麒麟710,4.0,128.0,2个,4000.0,,,2700.0,,华为畅享9plus,10月,1489.0,,,697416.0,TFT,6.5,173,2018年
16414578401,,,,,64.0,1个,,Apple,,16000.0,,0,9月,4559.0,,,,,5.5,202,2017年
46565026994,,,麒麟980,8.0,128.0,2个,3650.0,HUAWEI,Type-C,200.0,,华为P30,4月,4288.01,,,754689.0,OLED,6.1,165,2019年
100002541473,,,,,64.0,2个,,Apple,Lightning（iPhone）,14000.0,700万像素,iPhone XS Max,9月,8065.0,2.0,双1200万像素,3338496.0,OLED,6.5,208,2018年
5361711,八核,1.4GHz,骁龙435,3.0,32.0,2个,3000.0,,Micro USB,21000.0,500万像素,NX907J,7月,549.0,1.0,1300万像素,921600.0,TFT,5.5,162,2017年
100003896682,,,,,64.0,2个,,Apple,Lightning（iPhone）,13000.0,700万像素,iPhone XS Max,9月,8065.0,2.0,双1200万像素,3338496.0,OLED,6.5,208,2018年
100003896640,,,,,256.0,2个,,Apple,Lightning（iPhone）,13000.0,700万像素,iPhone XS Max,9月,9365.0,2.0,双1200万像素,3338496.0,OLED,6.5,208,2018年
28756072325,,,骁龙845,6.0,128.0,2个,3400.0,XIAOMI,Type-C,4200.0,,小米8,5月,1878.0,,,596120.0,AMOLED,6.21,175,2018年
16579653682,,,,,,1个,,Apple,,11000.0,700万像素,0,9月,4489.0,2.0,1200万像素,2073600.0,,5.5,202,2017年
51071802804,,,骁龙855,,,2个,3300.0,XIAOMI,Type-C,0.0,2000万像素,小米9,2月,,,4800万+1600万+1200万像素,2527200.0,AMOLED,6.39,173,2019年
31735559982,,,,4.0,64.0,2个,3340.0,HUAWEI,Type-C,3100.0,,nova2s,12月,1348.0,,,2332800.0,IPS,6.0,169,2017年
47828543628,,,麒麟980,,,2个,4200.0,,Type-C,200.0,,,4月,5488.0,3.0,,697416.0,OLED,6.47,192,2019年
29922005318,,,骁龙450,4.0,64.0,2个,4230.0,,Micro USB,5800.0,,OPPO A5,7月,1199.0,,,699383.0,,6.2,168,2018年
49255336806,,,,,,2个,3400.0,HUAWEI,Micro USB,200.0,,荣耀20i,,198.0,3.0,,2527200.0,,6.21,164,2019年
40017033263,八核,2.36GHz（大四核），1.7GHz（小四核）,,3.0,32.0,2个,3000.0,HUAWEI,Micro USB,600.0,1300万+200万像素,荣耀9青春版,12月,888.0,2.0,1300+200万像素,2332800.0,IPS,5.65,149,2017年
47670516169,,,麒麟980,,,2个,4000.0,HUAWEI,Type-C,50.0,,荣耀20PRO,6月,3199.0,4.0,,2527200.0,,6.26,182,2019年
27595672074,,,,,,2个,,,Type-C,1700.0,,0,4月,938.0,2.0,,659074.0,,5.99,0,2018年
37237212215,八核,,骁龙845,6.0,128.0,2个,3070.0,SAMSUNG,Type-C,300.0,800万像素,w2019,11月,8777.0,2.0,双1200万像素,2073600.0,Super AMOLED,4.2,257,2018年
25696717899,,,,6.0,128.0,2个,3200.0,HUAWEI,Type-C,800.0,,荣耀9,6月,1899.0,,,596120.0,LTPS,5.15,155,2017年
49407347874,,,,,,2个,3400.0,HUAWEI,Micro USB,200.0,,麦芒 8,6月,1899.0,3.0,,697416.0,TFT LCD（IPS）,6.21,160,2019年
41095926355,八核 + 微智核i6,,麒麟710,,,2个,3750.0,,,100.0,1600万像素,荣耀8X,9月,1199.0,2.0,2000万像素,2527200.0,IPS,6.5,175,2018年
40467128408,,,,,,2个,4230.0,OPPO,Micro USB,7000.0,,oppo A5,7月,799.0,2.0,,596120.0,TFT,6.2,168,2018年
48834016266,八核,,骁龙439,,,2个,4000.0,XIAOMI,Micro USB,90.0,500万像素,Redmi 7A,5月,566.0,1.0,1300万像素,1036800.0,,5.45,165,2019年
51504864935,,,骁龙710,,,2个,4030.0,,Type-C,0.0,,CC9e,7月,1299.0,3.0,,748370.0,,6.088,173,2019年
31347357239,,,骁龙845,,,2个,3010.0,MEIZU,Type-C,5500.0,,魅族 16th,8月,1958.0,2.0,,659074.0,,6.0,152,2018年
33582040468,,,,4.0,64.0,2个,3600.0,OPPO,Micro USB,10000.0,,K1,10月,1199.0,,,697416.0,OLED,6.4,156,2018年
31013340322,,,,,,2个,3750.0,HUAWEI,,1200.0,,麦芒7,9月,1458.0,,,697416.0,,6.3,172,2018年
31512956008,,,骁龙430,,,2个,3000.0,HUAWEI,Micro USB,3500.0,,,3月,788.0,2.0,,,,5.7,150,2018年
50641742497,八核,,骁龙845,6.0,128.0,2个,3400.0,,Type-C,0.0,2000万像素,小米8,7月,2699.0,2.0,双1200万像素,,AMOLED,6.21,175,2018年
50652555530,八核,,骁龙855,8.0,128.0,2个,4000.0,XIAOMI,Type-C,0.0,2000万像素,Redmi K20pro,5月,3099.0,3.0,4800万+1300万+800万像素,2527200.0,,6.39,191,2019年
51696103979,,,骁龙665,,,2个,4030.0,XIAOMI,Type-C,0.0,,小米CC9e,7月,1599.0,3.0,,1123200.0,AMOLED,6.088,173,2019年
51441290965,,,,,,2个,3250.0,XIAOMI,Type-C,0.0,,小米8青春版,9月,1399.0,2.0,,683880.0,,6.26,169,2018年
51063951678,,,骁龙712,,,2个,3070.0,XIAOMI,Type-C,0.0,2000万像素,小米9 SE,2月,2169.0,,4800万+1300万+800万像素,2527200.0,AMOLED,5.97,155,2019年
51492509905,,,骁龙665,,,2个,4030.0,,Type-C,0.0,,小米CC9e,7月,1399.0,3.0,,748370.0,AMOLED,6.088,173,2019年
50621413581,,,骁龙439,3.0,32.0,2个,4000.0,XIAOMI,Micro USB,3.0,,小米 红米Redmi 7A,5月,689.0,,,655599.0,,5.45,165,2019年
50861469369,八核,,骁龙675,6.0,128.0,2个,4000.0,,Type-C,0.0,1300万像素,小米 红米Redmi Note7Pro,3月,1599.0,2.0,4800万+500万像素,2527200.0,,6.3,186,2019年
51063624023,八核,,,4.0,128.0,2个,4000.0,,Type-C,0.0,1300万像素,红米note7,1月,1299.0,2.0,4800万+500万像素,2527200.0,,6.3,186,2019年
50896574197,,,骁龙632,4.0,64.0,2个,4000.0,,Micro USB,0.0,,红米7,3月,989.0,,,1094400.0,,6.26,180,2019年
51051385012,,,骁龙665,,,2个,4030.0,XIAOMI,Type-C,0.0,,小米CC9e,7月,1399.0,3.0,,748370.0,AMOLED,6.088,173,2019年
51137251076,,,骁龙439,,,2个,4000.0,,Micro USB,0.0,,Redmi 7A,5月,567.0,1.0,,655599.0,,5.45,165,2019年
51053844828,八核,,骁龙712,6.0,64.0,2个,3070.0,,Type-C,0.0,2000万像素,小米9SE,2月,1999.0,3.0,4800万+1300万+800万像素,2527200.0,,5.97,155,2019年
51608842666,,,骁龙665,,,2个,4030.0,,Type-C,1.0,,小米CC9e,7月,1599.0,3.0,,748370.0,AMOLED,6.088,173,2019年
51043838025,,,,,,2个,4000.0,,Type-C,0.0,,小米7,3月,899.0,2.0,,699383.0,,6.26,180,2019年
50939925509,,,骁龙632,,,2个,4000.0,XIAOMI,Micro USB,10.0,,红米7,3月,999.0,2.0,,699383.0,,6.26,180,2019年
50994134555,,,Helio P35,,,2个,3000.0,,Micro USB,0.0,,小米Play,12月,788.0,1.0,,683880.0,,5.84,150,2018年
51518835703,,,骁龙665,,,2个,4030.0,XIAOMI,Type-C,0.0,,小米CC9e,7月,1299.0,3.0,,1123200.0,AMOLED,6.088,173,2019年
51615572516,,,骁龙710,,,2个,4030.0,,Type-C,0.0,,cc9,7月,1799.0,3.0,,697416.0,AMOLED,6.39,179,2019年
51068952940,八核,,,6.0,128.0,2个,4000.0,,Type-C,0.0,1200万像素,note7Pro,3月,1599.0,2.0,4800万+500万像素,2527200.0,,6.3,186,2019年
51516467151,,,骁龙665,,,2个,4030.0,XIAOMI,Type-C,0.0,,小米CC9e,7月,1299.0,3.0,,748370.0,AMOLED,6.088,173,2019年
44207946854,,,麒麟980,8.0,128.0,2个,3650.0,HUAWEI,Type-C,200.0,,ELE-AL00,4月,4288.0,,,697416.0,OLED,6.1,165,2019年
48205729133,,,骁龙710,,,2个,3765.0,,Type-C,200.0,,Reno,4月,3099.0,2.0,,754689.0,AMOLED,6.4,185,2019年
100000230600,,,MT6261D,,,2个,1300.0,Philips,Micro USB,25000.0,,Philips E256S,9月,288.0,1.0,30万像素,76800.0,TFT,2.4,120,2018年
39874569382,八核,,,,,2个,4000.0,HUAWEI,,1400.0,800万像素,畅享9,12月,1199.0,2.0,1300+200万像素,1094400.0,,6.26,168,2018年
46070994332,八核,,骁龙855,,,2个,4065.0,,Type-C,1000.0,,OPPO Reno 10倍变焦版,4月,3999.0,3.0,4800万+1300万+800万像素,2527200.0,OLED,,210,2019年
29920846884,,,骁龙450,4.0,64.0,2个,4230.0,OPPO,Micro USB,9100.0,,0,7月,1199.0,,,596120.0,TFT,6.2,168,2018年
21002892145,八核,,麒麟710,4.0,128.0,2个,3400.0,HUAWEI,Micro USB,4100.0,800万像素, 华为畅享 9S,,1268.0,3.0,2400万+1600万+200万像素,2527200.0,,6.21,390,2019年
40889733197,,,,,,2个,3750.0,HUAWEI,Type-C,300.0,,荣耀V10,11月,1728.0,2.0,,659074.0,IPS,5.99,172,2017年
17131041587,八核,最高2.36GHz,,4.0,64.0,2个,2950.0,HUAWEI,Type-C,600.0,2000万像素,PIC-AL00,6月,1289.0,2.0,800万像素,2073600.0,LTPS,5.0,143,2017年
31545073591,八核,,,4.0,64.0,2个,4000.0,HUAWEI,Micro USB,700.0,1600万+200万像素,,,1039.0,2.0,1300+200万像素,,,,170,2018年
41041182012,,,骁龙660,4.0,64.0,2个,4000.0,XIAOMI,Type-C,1800.0,,红米Note7,1月,1163.0,,,697416.0,,6.3,186,2019年
28573980957,八核,,,6.0,64.0,2个,3340.0,HUAWEI,Type-C,2800.0,2000万+200万像素,HWI-AL00,12月,1498.0,2.0,2000万+1600万像素,2332800.0,IPS,6.0,169,2017年
50605347981,八核,,骁龙855,8.0,128.0,2个,4000.0,vivo,Type-C,30.0,2x1200万像素,iQOO,3月,2998.0,3.0,1300万+1200万+200万像素,2527200.0,Super AMOLED,6.41,196,2019年
48034736902,,,Helio P35,6.0,128.0,2个,2900.0,XIAOMI,Micro USB,400.0,,小米Play,12月,998.0,,,683880.0,,5.84,150,2018年
40278505436,八核,,,6.0,64.0,2个,3340.0,,Type-C,4000.0,2000万+200万像素,nova 2S,12月,1599.0,2.0,2000万+1600万像素,2332800.0,IPS,6.0,169,2017年
41008876623,,,骁龙660,,,2个,4000.0,XIAOMI,Type-C,5100.0,,红米Note7,,1248.0,2.0,,2527200.0,,6.3,186,2019年
100003978324,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,8.0,256.0,2个,4000.0,HUAWEI,Type-C,4100.0,2500万像素,荣耀V20,12月,4599.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
100002507059,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,8.0,256.0,2个,4000.0,HUAWEI,Type-C,4100.0,2500万像素,荣耀V20,12月,4199.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
48836402987,,,,,,2个,4000.0,XIAOMI,Micro USB,200.0,,Redmi 7A,5月,568.0,,,655599.0,,5.45,165,2019年
41306815154,,,骁龙632,4.0,64.0,2个,3900.0,XIAOMI,Micro USB,900.0,,红米7,3月,872.0,,,699383.0,,6.26,180,2019年
44539946320,,,骁龙855,,,2个,3300.0,XIAOMI,Type-C,1400.0,,小米9,2月,3328.0,3.0,,697416.0,AMOLED,6.39,173,2019年
35023548904,,,,,,2个,3300.0,SAMSUNG,Type-C,3600.0,,SM-G6200,,1299.2,2.0,,2332800.0,,6.0,183,2018年
48824458691,,,,,,2个,3950.0,OPPO,Type-C,2600.0,,PCDT10,5月,2299.0,2.0,,697416.0,AMOLED,6.4,186,2019年
40018965625,,,,,,2个,3340.0,HUAWEI,Micro USB,700.0,,荣耀畅玩7X,10月,999.0,2.0,,2332800.0,IPS,5.9,165,2017年
49011315449,四核,Cortex A53 1.5GHz,,3.0,32.0,2个,3020.0,HUAWEI,Micro USB,800.0,500万像素,畅享8e青春,6月,729.0,2.0,1300万像素,1036800.0,TFT,5.7,142,2018年
32369029643,,,骁龙450,,,2个,4230.0,OPPO,Mini USB,11000.0,,A5,7月,899.0,2.0,,699383.0,TFT,6.2,168,2018年
29317302245,八核 + 微智核i7,,,6.0,64.0,2个,3750.0,,Type-C,2500.0,1600万像素,荣耀Play,6月,1588.0,2.0,1600万+200万像素,,,6.3,176,2018年
45641880499,,,麒麟710,,,2个,3400.0,HUAWEI,Micro USB,100.0,,20i,4月,1399.0,3.0,,697416.0,IPS,6.21,164,2019年
11544050477,,,麒麟710,6.0,128.0,2个,3340.0,HUAWEI,Micro USB,2900.0,,VTR-AL00,8月,1619.0,,,2527200.0,TFT,6.3,169,2018年
35229488754,八核,,,8.0,128.0,2个,3200.0,XIAOMI,Type-C,500.0,2400万+200万像素,小米mix3,,2568.0,2.0,双1200万像素,,AMOLED,,218,2018年
51450085790,,,骁龙845,,,2个,4500.0,vivo,Type-C,0.0,, iQOO Neo ,7月,1998.0,3.0,,697416.0,AMOLED,,198,2019年
34183192746,八核,,,4.0,64.0,2个,4000.0,HUAWEI,Micro USB,1200.0,800万像素,荣耀畅玩8c,10月,1008.0,2.0,1300万+200万像素,1094400.0,IPS,6.26,167,2018年
35856568353,,,,,,2个,3200.0,,Type-C,500.0,,荣耀9,6月,1428.0,2.0,,683870.0,LTPS,5.15,155,2017年
26695638345,,,,3.0,32.0,2个,,HUAWEI,Micro USB,3800.0,,0,3月,718.0,,,655599.0,,5.7,0,2018年
4526057,,,,,,2个,1400.0,K-Touch,Micro USB,6600.0,,N1,,99.0,1.0,30万像素,76800.0,,2.4,108,2019年
31258856186,八核,,骁龙845,,,2个,3010.0,MEIZU,Type-C,1800.0,2000万像素,魅族 16th,8月,1958.0,2.0,2000+1200万像素,2332800.0,,6.0,152,2018年
46570457289,,,麒麟980,8.0,512.0,2个,4200.0,HUAWEI,Type-C,200.0,,华为P30pro,4月,6888.0,,,754689.0,OLED,6.47,192,2019年
7435202,八核,2.2GHz,骁龙660,6.0,128.0,2个,3500.0,BlackBerry,Type-C,10000.0,800万像素,KEY2,6月,3999.0,2.0,1200万像素,1749600.0,IPS,4.5,168,2018年
100006386682,,,骁龙845,,,2个,4500.0,vivo,Type-C,400.0,,iQOO Neo,7月,1998.0,3.0,,2527200.0,AMOLED,6.38,198,2019年
47272140609,四核,Cortex A53 1.5GHz,,2.0,32.0,2个,3020.0,HUAWEI,Micro USB,100.0,500万像素,畅享8e 青春版,6月,999.0,1.0,1300万像素,1036800.0,IPS,5.46,142,2018年
31071878612,,,,4.0,64.0,2个,4000.0,HUAWEI,Micro USB,3800.0,,华为畅享8Plus,4月,1048.0,,,659074.0,IPS,,170,2018年
32942960126,,,,,,2个,,Apple,Lightning（iPhone）,2700.0,,iPhone XS Max,9月,7557.0,2.0,,726000.0,OLED,6.5,208,2018年
50542863724,,,麒麟710,,,2个,4000.0,,Type-C,70.0,,nova5i,6月,2199.0,4.0,,737156.0,TFT LCD（IPS）,6.4,178,2019年
35458467007,,,,,,2个,3020.0,HUAWEI,Micro USB,800.0,, 畅玩7,7月,509.0,1.0,,655599.0,IPS,5.45,142,2018年
37183566308,,,,,,2个,4000.0,,Type-C,400.0,,荣耀V9,2月,1408.0,2.0,,683865.0,TFT,5.7,184,2017年
43557941924,,,骁龙632,,,2个,,,Micro USB,200.0,,Redmi 7 ,,878.0,2.0,,596120.0,,6.26,180,2019年
44198260194,,,麒麟980,,,2个,3650.0,HUAWEI,Type-C,300.0,,P30,4月,4288.0,3.0,,2527200.0,OLED,6.1,172,2019年
42769295062,,,,,,2个,4000.0,MEIZU,Type-C,400.0,,魅族Note9,3月,1236.0,,,728961.0,,6.2,169,2019年
42378403868,,,骁龙675,,,2个,4000.0,XIAOMI,Type-C,100.0,,红米note7Pro,3月,1418.0,2.0,,697416.0,,6.3,186,2019年
28739711975,,,,,,2个,,XIAOMI,Type-C,3100.0,,小米8 SE,,1265.0,2.0,,,,,164,2018年
12402409841,,,,,,1个,,Apple,,7700.0,500万像素,iPhone 6S Plus,9月,3119.0,1.0,1200万像素,2073600.0,IPS,5.5,192,2015年
39876241307,,,,,,2个,3750.0,,Type-C,1300.0,, nova 4,,2799.0,,,737156.0,,6.4,172,2018年
100006058100,八核,2.2 GHz,骁龙710,4.0,64.0,2个,5000.0,vivo,Micro USB,2700.0,1600万像素,Z5x,5月,1498.0,3.0,1600万+800万+200万像素,2527200.0,LCD,6.53,204,2019年
51474645349,,,骁龙845,,,2个,4500.0,vivo,Type-C,0.0,,iQOO Neo,7月,1798.0,3.0,,2527200.0,,,198,2019年
34559784661,,,麒麟710,6.0,128.0,2个,4000.0,,,2500.0,,华为畅享9 Plus,10月,1799.0,,,697416.0,TFT,6.5,173,2018年
23770360458,八核,,,4.0,64.0,2个,3340.0,HUAWEI,Type-C,800.0,2000万+200万像素,nova2s,1月,1339.0,2.0,2000万+1600万像素,2332800.0,IPS,6.0,169,2018年
35706055476,,,麒麟980,8.0,128.0,2个,3500.0,,Type-C,500.0,1600万+200万像素,magic2,11月,2568.0,,2400万+1600万像素,,,,206,2018年
16514570149,,,,6.0,128.0,2个,4000.0,,Type-C,1900.0,,LON-AL00,,2768.0,,,683865.0,AMOLED,5.5,169,2016年
100002705380,八核,1.5GHz ,mt6750,4.0,64.0,2个,2800.0,chilli,Micro USB,58000.0,500万像素,红辣椒7X,12月,689.0,2.0,1300万像素,,TFT,5.5,154,2018年
